1|1_201511|2015-11-01|2.47|-0.0|1.87|-0.0|0.32|0.32
1|1_201512|2015-12-01|2.47|-0.0|1.87|-0.0|0.32|0.32
1|1_201601|2016-01-01|2.47|-0.0|1.87|-0.0|0.32|0.32
1|1_201602|2016-02-01|2.47|-0.0|1.87|-0.0|0.32|0.32
1|1_201603|2016-03-01|2.47|-0.0|1.87|-0.0|0.32|0.32
1|1_201604|2016-04-01|2.47|-0.0|1.87|-0.0|0.32|0.32
1|1_201605|2016-05-01|2.47|-0.0|1.87|-0.0|0.32|0.32
1|1_201606|2016-06-01|2.47|-0.0|1.87|-0.0|0.32|0.32
1|1_201607|2016-07-01|2.47|-0.0|1.87|-0.0|0.32|0.32
1|1_201608|2016-08-01|2.47|-0.0|1.87|-0.0|0.32|0.32
1|1_201609|2016-09-01|2.22|-0.1|1.68|-0.1|0.32|0.32
1|1_201610|2016-10-01|2.22|-0.0|1.68|-0.0|0.32|0.32
1|1_201611|2016-11-01|2.22|-0.0|1.68|-0.0|0.32|0.32
1|1_201612|2016-12-01|2.22|-0.0|1.68|-0.0|0.32|0.32
1|1_201701|2017-01-01|2.22|-0.0|1.68|-0.0|0.32|0.32
1|1_201702|2017-02-01|2.22|-0.0|1.68|-0.0|0.32|0.32
1|1_201703|2017-03-01|2.22|-0.0|1.68|-0.0|0.32|0.32
1|1_201704|2017-04-01|2.22|-0.0|1.68|-0.0|0.32|0.32
1|1_201705|2017-05-01|2.22|-0.0|1.68|-0.0|0.32|0.32
1|1_201706|2017-06-01|2.22|-0.0|1.68|-0.0|0.32|0.32
1|1_201707|2017-07-01|2.22|-0.0|1.68|-0.0|0.32|0.32
1|1_201708|2017-08-01|2.22|-0.0|1.68|-0.0|0.32|0.32
1|1_201709|2017-09-01|2.22|-0.0|1.68|-0.0|0.32|0.32
1|1_201710|2017-10-01|2.22|-0.0|1.68|-0.0|0.32|0.32
1|1_201711|2017-11-01|2.22|-0.0|1.68|-0.0|0.32|0.32
1|1_201712|2017-12-01|2.22|-0.0|1.68|-0.0|0.32|0.32
2|2_201301|2013-01-01|20.1|-0.0|15.34|-0.0|0.31|0.31
2|2_201302|2013-02-01|20.1|-0.0|15.34|-0.0|0.31|0.31
2|2_201303|2013-03-01|20.1|-0.0|15.34|-0.0|0.31|0.31
2|2_201304|2013-04-01|20.1|-0.0|15.34|-0.0|0.31|0.31
2|2_201305|2013-05-01|20.1|-0.0|15.34|-0.0|0.31|0.31
2|2_201306|2013-06-01|20.1|-0.0|15.34|-0.0|0.31|0.31
2|2_201307|2013-07-01|20.1|-0.0|15.34|-0.0|0.31|0.31
2|2_201308|2013-08-01|20.1|-0.0|15.34|-0.0|0.31|0.31
2|2_201309|2013-09-01|20.1|-0.0|15.34|-0.0|0.31|0.31
2|2_201310|2013-10-01|20.1|-0.0|15.34|-0.0|0.31|0.31
2|2_201311|2013-11-01|20.1|-0.0|15.34|-0.0|0.31|0.31
2|2_201312|2013-12-01|20.1|-0.0|15.34|-0.0|0.31|0.31
2|2_201401|2014-01-01|20.1|-0.0|15.34|-0.0|0.31|0.31
2|2_201402|2014-02-01|20.7|0.03|15.8|0.03|0.31|0.31
2|2_201403|2014-03-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201404|2014-04-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201405|2014-05-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201406|2014-06-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201407|2014-07-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201408|2014-08-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201409|2014-09-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201410|2014-10-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201411|2014-11-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201412|2014-12-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201501|2015-01-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201502|2015-02-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201503|2015-03-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201504|2015-04-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201505|2015-05-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201506|2015-06-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201507|2015-07-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201508|2015-08-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201509|2015-09-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201510|2015-10-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201511|2015-11-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201512|2015-12-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201601|2016-01-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201602|2016-02-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201603|2016-03-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201604|2016-04-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201605|2016-05-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201606|2016-06-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201607|2016-07-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201608|2016-08-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201609|2016-09-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201610|2016-10-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201611|2016-11-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201612|2016-12-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201701|2017-01-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201702|2017-02-01|20.7|-0.0|15.8|-0.0|0.31|0.31
2|2_201703|2017-03-01|20.91|0.01|15.96|0.01|0.31|0.31
2|2_201704|2017-04-01|20.91|-0.0|15.96|-0.0|0.31|0.31
2|2_201705|2017-05-01|20.91|-0.0|15.96|-0.0|0.31|0.31
2|2_201706|2017-06-01|20.91|-0.0|15.96|-0.0|0.31|0.31
2|2_201707|2017-07-01|20.91|-0.0|15.96|-0.0|0.31|0.31
2|2_201708|2017-08-01|20.91|-0.0|15.96|-0.0|0.31|0.31
2|2_201709|2017-09-01|20.91|-0.0|15.96|-0.0|0.31|0.31
2|2_201710|2017-10-01|20.91|-0.0|15.96|-0.0|0.31|0.31
2|2_201711|2017-11-01|20.91|-0.0|15.96|-0.0|0.31|0.31
2|2_201712|2017-12-01|20.91|-0.0|15.96|-0.0|0.31|0.31
3|3_201301|2013-01-01|3.19|-0.0|2.47|-0.0|0.29|0.29
3|3_201302|2013-02-01|3.19|-0.0|2.47|-0.0|0.29|0.29
3|3_201303|2013-03-01|3.82|0.2|2.96|0.2|0.29|0.29
3|3_201304|2013-04-01|3.82|-0.0|2.96|-0.0|0.29|0.29
3|3_201305|2013-05-01|3.82|-0.0|2.96|-0.0|0.29|0.29
3|3_201306|2013-06-01|3.82|-0.0|2.96|-0.0|0.29|0.29
3|3_201307|2013-07-01|3.82|-0.0|2.96|-0.0|0.29|0.29
3|3_201308|2013-08-01|3.82|-0.0|2.96|-0.0|0.29|0.29
3|3_201309|2013-09-01|3.82|-0.0|2.96|-0.0|0.29|0.29
3|3_201310|2013-10-01|3.82|-0.0|2.96|-0.0|0.29|0.29
3|3_201311|2013-11-01|3.99|0.04|3.09|0.04|0.29|0.29
3|3_201312|2013-12-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201401|2014-01-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201402|2014-02-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201403|2014-03-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201404|2014-04-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201405|2014-05-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201406|2014-06-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201407|2014-07-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201408|2014-08-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201409|2014-09-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201410|2014-10-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201411|2014-11-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201412|2014-12-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201501|2015-01-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201502|2015-02-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201503|2015-03-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201504|2015-04-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201505|2015-05-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201506|2015-06-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201507|2015-07-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201508|2015-08-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201509|2015-09-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201510|2015-10-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201511|2015-11-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201512|2015-12-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201601|2016-01-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201602|2016-02-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201603|2016-03-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201604|2016-04-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201605|2016-05-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201606|2016-06-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201607|2016-07-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201608|2016-08-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201609|2016-09-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201610|2016-10-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201611|2016-11-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201612|2016-12-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201701|2017-01-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201702|2017-02-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201703|2017-03-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201704|2017-04-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201705|2017-05-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201706|2017-06-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201707|2017-07-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201708|2017-08-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201709|2017-09-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201710|2017-10-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201711|2017-11-01|3.99|-0.0|3.09|-0.0|0.29|0.29
3|3_201712|2017-12-01|3.99|-0.0|3.09|-0.0|0.29|0.29
4|4_201301|2013-01-01|3.19|-0.0|2.28|-0.0|0.4|0.4
4|4_201302|2013-02-01|3.19|-0.0|2.28|-0.0|0.4|0.4
4|4_201303|2013-03-01|3.19|-0.0|2.28|-0.0|0.4|0.4
4|4_201304|2013-04-01|3.19|-0.0|2.28|-0.0|0.4|0.4
4|4_201305|2013-05-01|2.9|-0.09|2.07|-0.09|0.4|0.4
4|4_201306|2013-06-01|2.9|-0.0|2.07|-0.0|0.4|0.4
4|4_201307|2013-07-01|2.9|-0.0|2.07|-0.0|0.4|0.4
4|4_201308|2013-08-01|2.9|-0.0|2.07|-0.0|0.4|0.4
4|4_201309|2013-09-01|2.9|-0.0|2.07|-0.0|0.4|0.4
4|4_201310|2013-10-01|2.9|-0.0|2.07|-0.0|0.4|0.4
4|4_201311|2013-11-01|2.9|-0.0|2.07|-0.0|0.4|0.4
4|4_201312|2013-12-01|2.9|-0.0|2.07|-0.0|0.4|0.4
4|4_201401|2014-01-01|2.9|-0.0|2.07|-0.0|0.4|0.4
4|4_201402|2014-02-01|2.9|-0.0|2.07|-0.0|0.4|0.4
4|4_201403|2014-03-01|2.9|-0.0|2.07|-0.0|0.4|0.4
4|4_201404|2014-04-01|2.9|-0.0|2.07|-0.0|0.4|0.4
4|4_201405|2014-05-01|2.9|-0.0|2.07|-0.0|0.4|0.4
4|4_201406|2014-06-01|2.9|-0.0|2.07|-0.0|0.4|0.4
4|4_201407|2014-07-01|2.9|-0.0|2.07|-0.0|0.4|0.4
4|4_201408|2014-08-01|2.9|-0.0|2.07|-0.0|0.4|0.4
4|4_201409|2014-09-01|2.9|-0.0|2.07|-0.0|0.4|0.4
4|4_201410|2014-10-01|2.93|0.01|2.09|0.01|0.4|0.4
4|4_201411|2014-11-01|2.93|-0.0|2.09|-0.0|0.4|0.4
4|4_201412|2014-12-01|2.93|-0.0|2.09|-0.0|0.4|0.4
4|4_201501|2015-01-01|2.93|-0.0|2.09|-0.0|0.4|0.4
4|4_201502|2015-02-01|2.93|-0.0|2.09|-0.0|0.4|0.4
4|4_201503|2015-03-01|2.93|-0.0|2.09|-0.0|0.4|0.4
4|4_201504|2015-04-01|2.93|-0.0|2.09|-0.0|0.4|0.4
4|4_201505|2015-05-01|2.93|-0.0|2.09|-0.0|0.4|0.4
4|4_201506|2015-06-01|2.93|-0.0|2.09|-0.0|0.4|0.4
4|4_201507|2015-07-01|2.93|-0.0|2.09|-0.0|0.4|0.4
4|4_201508|2015-08-01|2.93|-0.0|2.09|-0.0|0.4|0.4
4|4_201509|2015-09-01|2.93|-0.0|2.09|-0.0|0.4|0.4
4|4_201510|2015-10-01|2.93|-0.0|2.09|-0.0|0.4|0.4
4|4_201511|2015-11-01|2.93|-0.0|2.09|-0.0|0.4|0.4
4|4_201512|2015-12-01|2.93|-0.0|2.09|-0.0|0.4|0.4
4|4_201601|2016-01-01|2.69|-0.08|1.92|-0.08|0.4|0.4
4|4_201602|2016-02-01|2.69|-0.0|1.92|-0.0|0.4|0.4
4|4_201603|2016-03-01|2.69|-0.0|1.92|-0.0|0.4|0.4
4|4_201604|2016-04-01|2.69|-0.0|1.92|-0.0|0.4|0.4
4|4_201605|2016-05-01|2.69|-0.0|1.92|-0.0|0.4|0.4
4|4_201606|2016-06-01|2.69|-0.0|1.92|-0.0|0.4|0.4
4|4_201607|2016-07-01|2.69|-0.0|1.92|-0.0|0.4|0.4
4|4_201608|2016-08-01|2.69|-0.0|1.92|-0.0|0.4|0.4
4|4_201609|2016-09-01|2.69|-0.0|1.92|-0.0|0.4|0.4
4|4_201610|2016-10-01|2.69|-0.0|1.92|-0.0|0.4|0.4
4|4_201611|2016-11-01|2.69|-0.0|1.92|-0.0|0.4|0.4
4|4_201612|2016-12-01|2.69|-0.0|1.92|-0.0|0.4|0.4
4|4_201701|2017-01-01|2.74|0.02|1.96|0.02|0.4|0.4
4|4_201702|2017-02-01|2.74|-0.0|1.96|-0.0|0.4|0.4
4|4_201703|2017-03-01|2.74|-0.0|1.96|-0.0|0.4|0.4
4|4_201704|2017-04-01|2.74|-0.0|1.96|-0.0|0.4|0.4
4|4_201705|2017-05-01|2.74|-0.0|1.96|-0.0|0.4|0.4
4|4_201706|2017-06-01|2.74|-0.0|1.96|-0.0|0.4|0.4
4|4_201707|2017-07-01|2.74|-0.0|1.96|-0.0|0.4|0.4
4|4_201708|2017-08-01|2.74|-0.0|1.96|-0.0|0.4|0.4
4|4_201709|2017-09-01|2.74|-0.0|1.96|-0.0|0.4|0.4
4|4_201710|2017-10-01|2.74|-0.0|1.96|-0.0|0.4|0.4
4|4_201711|2017-11-01|2.74|-0.0|1.96|-0.0|0.4|0.4
4|4_201712|2017-12-01|2.74|-0.0|1.96|-0.0|0.4|0.4
5|5_201301|2013-01-01|5.59|-0.0|4.37|-0.0|0.28|0.28
5|5_201302|2013-02-01|5.59|-0.0|4.37|-0.0|0.28|0.28
5|5_201303|2013-03-01|5.59|-0.0|4.37|-0.0|0.28|0.28
5|5_201304|2013-04-01|5.59|-0.0|4.37|-0.0|0.28|0.28
5|5_201305|2013-05-01|5.59|-0.0|4.37|-0.0|0.28|0.28
5|5_201306|2013-06-01|5.59|-0.0|4.37|-0.0|0.28|0.28
5|5_201307|2013-07-01|5.59|-0.0|4.37|-0.0|0.28|0.28
5|5_201308|2013-08-01|5.59|-0.0|4.37|-0.0|0.28|0.28
5|5_201309|2013-09-01|5.59|-0.0|4.37|-0.0|0.28|0.28
5|5_201310|2013-10-01|5.59|-0.0|4.37|-0.0|0.28|0.28
5|5_201311|2013-11-01|5.59|-0.0|4.37|-0.0|0.28|0.28
5|5_201312|2013-12-01|5.59|-0.0|4.37|-0.0|0.28|0.28
5|5_201401|2014-01-01|5.59|-0.0|4.37|-0.0|0.28|0.28
5|5_201402|2014-02-01|5.59|-0.0|4.37|-0.0|0.28|0.28
5|5_201403|2014-03-01|5.59|-0.0|4.37|-0.0|0.28|0.28
5|5_201404|2014-04-01|5.59|-0.0|4.37|-0.0|0.28|0.28
5|5_201405|2014-05-01|5.59|-0.0|4.37|-0.0|0.28|0.28
5|5_201406|2014-06-01|5.64|0.01|4.41|0.01|0.28|0.28
5|5_201407|2014-07-01|5.64|-0.0|4.41|-0.0|0.28|0.28
5|5_201408|2014-08-01|5.64|-0.0|4.41|-0.0|0.28|0.28
5|5_201409|2014-09-01|5.64|-0.0|4.41|-0.0|0.28|0.28
5|5_201410|2014-10-01|5.64|-0.0|4.41|-0.0|0.28|0.28
5|5_201411|2014-11-01|5.64|-0.0|4.41|-0.0|0.28|0.28
5|5_201412|2014-12-01|5.64|-0.0|4.41|-0.0|0.28|0.28
5|5_201501|2015-01-01|5.64|-0.0|4.41|-0.0|0.28|0.28
5|5_201502|2015-02-01|5.64|-0.0|4.41|-0.0|0.28|0.28
5|5_201503|2015-03-01|5.64|-0.0|4.41|-0.0|0.28|0.28
5|5_201504|2015-04-01|5.64|-0.0|4.41|-0.0|0.28|0.28
5|5_201505|2015-05-01|5.64|-0.0|4.41|-0.0|0.28|0.28
5|5_201506|2015-06-01|5.64|-0.0|4.41|-0.0|0.28|0.28
5|5_201507|2015-07-01|5.64|-0.0|4.41|-0.0|0.28|0.28
5|5_201508|2015-08-01|5.64|-0.0|4.41|-0.0|0.28|0.28
5|5_201509|2015-09-01|5.64|-0.0|4.41|-0.0|0.28|0.28
5|5_201510|2015-10-01|5.64|-0.0|4.41|-0.0|0.28|0.28
5|5_201511|2015-11-01|6.16|0.09|4.81|0.09|0.28|0.28
5|5_201512|2015-12-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201601|2016-01-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201602|2016-02-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201603|2016-03-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201604|2016-04-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201605|2016-05-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201606|2016-06-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201607|2016-07-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201608|2016-08-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201609|2016-09-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201610|2016-10-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201611|2016-11-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201612|2016-12-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201701|2017-01-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201702|2017-02-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201703|2017-03-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201704|2017-04-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201705|2017-05-01|6.16|-0.0|4.81|-0.0|0.28|0.28
5|5_201706|2017-06-01|6.9|0.12|5.39|0.12|0.28|0.28
5|5_201707|2017-07-01|6.9|-0.0|5.39|-0.0|0.28|0.28
5|5_201708|2017-08-01|6.9|-0.0|5.39|-0.0|0.28|0.28
5|5_201709|2017-09-01|6.9|-0.0|5.39|-0.0|0.28|0.28
5|5_201710|2017-10-01|6.9|-0.0|5.39|-0.0|0.28|0.28
5|5_201711|2017-11-01|6.9|-0.0|5.39|-0.0|0.28|0.28
5|5_201712|2017-12-01|6.9|-0.0|5.39|-0.0|0.28|0.28
6|6_201301|2013-01-01|3.09|-0.0|2.34|-0.0|0.32|0.32
6|6_201302|2013-02-01|3.39|0.1|2.57|0.1|0.32|0.32
6|6_201303|2013-03-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201304|2013-04-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201305|2013-05-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201306|2013-06-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201307|2013-07-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201308|2013-08-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201309|2013-09-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201310|2013-10-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201311|2013-11-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201312|2013-12-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201401|2014-01-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201402|2014-02-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201403|2014-03-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201404|2014-04-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201405|2014-05-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201406|2014-06-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201407|2014-07-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201408|2014-08-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201409|2014-09-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201410|2014-10-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201411|2014-11-01|3.39|-0.0|2.57|-0.0|0.32|0.32
6|6_201412|2014-12-01|3.74|0.1|2.83|0.1|0.32|0.32
6|6_201501|2015-01-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201502|2015-02-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201503|2015-03-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201504|2015-04-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201505|2015-05-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201506|2015-06-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201507|2015-07-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201508|2015-08-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201509|2015-09-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201510|2015-10-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201511|2015-11-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201512|2015-12-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201601|2016-01-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201602|2016-02-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201603|2016-03-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201604|2016-04-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201605|2016-05-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201606|2016-06-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201607|2016-07-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201608|2016-08-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201609|2016-09-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201610|2016-10-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201611|2016-11-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201612|2016-12-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201701|2017-01-01|3.74|-0.0|2.83|-0.0|0.32|0.32
6|6_201702|2017-02-01|3.74|-0.0|2.83|-0.0|0.32|0.32
